,s2token_15,x,y,z,day,month,hour_y,street_y,road_type,jam_level,speed_decrease_%,Freq
7755,2e69ebedc,0.9938164248712378,0.022724609568166146,-0.10868535216911988,29,11,19,Sentosa Raya,2.0,3.0,65.99078341013825,6.0
7756,2e698d02c,0.9905183123028238,0.13452978185698622,0.027842607390063872,23,11,18,,,,,
7757,2e6984d8c,0.9441158169019334,0.32949131809546267,0.008988635898159944,26,11,14,,,,,
7758,2e69c6a9c,0.9641472343173911,0.004977350654793167,-0.26532119504213175,26,11,20,N8 Jalan Raya Bogor,6.0,4.0,68.370607028754,76.0
7759,2e69c5914,0.9452569206578683,-0.025796142101439573,-0.32530587606295513,28,11,17,Kapten Yusuf,2.0,3.0,19.83769161406672,111.0
7760,2e698c604,0.9879471566499163,0.14607935113484197,0.051198035503029114,26,11,19,Bintara Raya,2.0,2.0,29.286880783886776,56.0
7761,2e68e7c4c,0.5481329387052962,0.5917680038513758,-0.5910676028374876,25,11,5,Jalan Jakarta,7.0,3.0,46.61016949152542,61.0
7762,2e699ae64,0.9475627881766834,0.31818553071144345,-0.02971078101812672,25,11,13,,,,,
7763,2e698c6cc,0.9844095401831331,0.16640795049972446,0.05697588267779411,26,11,19,N1 Jenderal Sudirman,6.0,3.0,62.58250825082507,108.0
7764,2e69e944c,0.9936274996700089,-0.009525439639152741,-0.11231054224429422,26,11,17,Sawangan Raya,1.0,3.0,15.34883720930233,108.0
7765,2e68e6034,0.5747013598543061,0.5577065324801214,-0.5989004680333875,29,11,15,,,,,
7766,2e69c91ec,0.9250308875963372,0.029344742592765274,-0.37875683898102347,28,11,12,,,,,
7767,2e6989564,0.9782290886158428,0.19222308229507856,0.07821851966636223,27,11,17,,,,,
7768,2e69ec63c,0.9955230725485039,0.04628897354614907,-0.0824083912695179,23,11,7,,,,,
7769,2e698d84c,0.9883613532775422,0.15210809665409625,-0.0022276174837052424,27,11,17,Jalan Jatiasih,2.0,4.0,75.65379825653798,74.0
7770,2e68e5e04,0.5877165858506229,0.5569827475108821,-0.5868214666244892,26,11,4,,,,,
7771,2e69eeeac,0.9968028122230288,-0.021319322643476052,-0.0770041559026818,29,11,5,Krukut Raya,2.0,3.0,20.050761421319798,38.0
7772,2e698e16c,0.9776545883448616,0.2101619117892511,0.004845278250646059,26,11,16,,,,,
7773,2e698ec64,0.9739327914596646,0.2184046148339353,0.0612726850956111,26,11,7,,,,,
7774,2e68e7ddc,0.5426493589340832,0.5928486455897005,-0.595031223273944,27,11,16,,,,,
7775,2e6996f84,0.9655605960495908,0.22552819906428698,-0.12972959100829054,29,11,8,,,,,
7776,2e699a64c,0.953870603601958,0.2954153707965387,-0.0534848602987797,26,11,14,,,,,
7777,2e699af1c,0.9491746875752289,0.31249943410504,-0.037570149726824625,23,11,13,Cibarusah Raya,7.0,3.0,49.291975724882,44.0
7778,2e68e61c4,0.5714866833897284,0.561192093660308,-0.5987206399660601,28,11,19,,,,,
7779,2e69ea664,0.9860753967743474,0.04002015685479306,-0.16141158236517897,25,11,15,Cilangkap Tapos,1.0,4.0,69.16909620991254,32.0
7780,2e699a664,0.9519860843389619,0.3010060517992461,-0.0558377292267543,29,11,11,Cibarusah Raya,7.0,4.0,78.8722589627567,216.0
7781,2e698c7b4,0.9864875604307265,0.1518197212916764,0.06158786684365314,26,11,0,I Gusti Ngurah Rai,2.0,2.0,31.874213836477992,138.0
7782,2e698c304,0.9832059738391491,0.17817031532159064,0.0395139436808768,28,11,1,N1 Jenderal Ahmad Yani,6.0,3.0,60.36006546644844,162.0
7783,2e698d654,0.991291158555868,0.13165618962762743,-0.002913194414899794,25,11,7,Jati Mekar,2.0,4.0,29.821428571428566,6.0
7784,2e68e62f4,0.5611432594404973,0.5743449511166226,-0.5960252675108154,28,11,0,Asia Afrika,7.0,3.0,42.99674267100978,105.0
7785,2e6992154,0.9850787265871263,0.1695135485400715,-0.029749945997238354,27,11,18,,,,,
7786,2e69853b4,0.9488832014745145,0.3155131159580349,0.008493739925808071,26,11,21,,,,,
7787,2e69ebf24,0.9940914971146373,0.022730899370968612,-0.10613859608156662,23,11,16,,,,,
7788,2e6999e34,0.9530520797494272,0.2859324612922123,-0.09967126398651291,28,11,17,Cibarusah Raya,7.0,3.0,58.71604938271605,33.0
7789,2e6985154,0.9515564575734332,0.3070649921619965,0.015855555457063516,24,11,17,N1 Fatahillah,6.0,4.0,78.58088429970877,66.0
7790,2e69eea34,0.9966415096426159,-0.006614395887243062,-0.08162077569059503,28,11,10,Tanah Baru,2.0,3.0,44.777662874870735,90.0
7791,2e6996884,0.9705154902141491,0.20263921239286312,-0.13052598536379714,28,11,4,,,,,
7792,2e68e8684,0.5371258699047687,0.5764531443168246,-0.6157902015185787,24,11,18,N11 Soekarno-Hatta,1.0,3.0,13.216957605985034,70.0
7793,2e699a10c,0.9515746509987721,0.2977872648781923,-0.07634414485034274,27,11,19,,,,,
7794,2e68e8954,0.5566639974913851,0.5564290657538686,-0.6168564571123399,24,11,15,,,,,
7795,2e68e8b94,0.5625650949173697,0.5524312160071637,-0.6150937046999078,28,11,10,KH Wahid Hasyim,6.0,3.0,17.573221757322184,38.0
7796,2e699a1a4,0.9513852397208622,0.2977279902155826,-0.07889340583006521,28,11,16,Cibarusah Raya,7.0,3.0,52.30969420949903,37.0
7797,2e69ebac4,0.9901203473141064,0.043110647374671435,-0.13342851988060928,29,11,19,N8 Jalan Raya Bogor,6.0,3.0,63.905534014804374,108.0
7798,2e69e8dfc,0.9919407427655298,-0.04464660864255928,-0.11857589627950103,23,11,11,Muhtar Raya,1.0,2.0,9.929078014184384,36.0
7799,2e698c1dc,0.9801616104325578,0.18959917049849492,0.05775267942301422,28,11,18,KH Muchtar Tabrani,2.0,4.0,75.12953367875647,62.0
7800,2e698b914,0.9834241834579478,0.16027547838933842,0.08478588571889333,25,11,10,,,,,
7801,2e68e63cc,0.5682358099450876,0.5713676023127372,-0.5921546481481372,28,11,15,,,,,
7802,2e69e93a4,0.9935226961001622,-0.027113319235756727,-0.11035180222309246,27,11,18,Sawangan Raya,7.0,3.0,18.581341557440247,105.0
7803,2e698d644,0.9916642571491672,0.12872843552095747,-0.005566954384325026,26,11,5,,,,,
7804,2e69ef154,0.9947709347562679,-0.06537290212784294,-0.07846764321377707,24,11,15,,,,,
7805,2e698dc2c,0.9839101671367703,0.1782979247393758,0.01142948111354048,26,11,9,Narogong Raya,7.0,4.0,80.37876435889476,49.0
7806,2e69e9264,0.9930902127126933,-0.03883032106742039,-0.11074310624169212,27,11,9,,,,,
7807,2e698cfc4,0.989959940931853,0.13743092720808062,0.03304626449281801,27,11,16,KH Noer Ali,7.0,2.0,31.89041095890411,52.0
7808,2e6989334,0.9724351597068678,0.22108637050110763,0.07409910218434217,25,11,9,,,,,
7809,2e698cfc4,0.989959940931853,0.13743092720808062,0.03304626449281801,25,11,19,KH Noer Ali,7.0,2.0,31.89041095890411,52.0
7810,2e68e60f4,0.5796133874622098,0.5591526089871071,-0.5927872138782124,23,11,15,,,,,
7811,2e68c287c,0.5033717143031368,0.5907572965043749,-0.6305733374210833,28,11,7,,,,,
7812,2e68e863c,0.5442554422708696,0.5738046836373351,-0.6119919922632957,27,11,13,Buah Batu,7.0,4.0,77.54010695187166,114.0
7813,2e68e6344,0.5620589156994555,0.5821354154168134,-0.5875441544260708,29,11,3,,,,,
7814,2e68e87d4,0.5480723483485894,0.5744145655583018,-0.6080004998765459,25,11,18,,,,,
7815,2e699bafc,0.9397959003626395,0.337355929756914,-0.05454028162215344,24,11,4,,,,,
7816,2e698c604,0.9879471566499163,0.14607935113484197,0.051198035503029114,27,11,20,Bintara Raya,2.0,2.0,29.286880783886776,56.0
7817,2e698c35c,0.9849411958561035,0.1694898820841632,0.03411774577320559,29,11,14,KH Noer Ali,2.0,3.0,13.171577123050257,68.0
7818,2e68e8ca4,0.5665682014254594,0.5433404849079183,-0.6195010819954619,27,11,1,Cibolerang,2.0,3.0,62.65397536394177,138.0
7819,2e698fe14,0.9643371476021465,0.26465376295124876,-0.0035002157505109274,24,11,12,,,,,
7820,2e69924a4,0.9848873243244172,0.16648871676263324,-0.047733275351917626,28,11,19,Narogong Raya,2.0,3.0,24.220183486238536,62.0
7821,2e69e8eac,0.9904177915777518,-0.06508682862788956,-0.12180436308036266,29,11,3,Muchtar Raya,7.0,3.0,45.91679506933745,72.0
7822,2e69920d4,0.9853270170136604,0.16955627465945097,-0.019527909938609117,29,11,15,Narogong Raya,7.0,3.0,39.95313415348565,150.0
7823,2e69c4c14,0.956036659905995,-0.06849245023430786,-0.285136264225878,28,11,14,N9 Jalan Raya Dramaga,6.0,4.0,69.79982593559616,33.0
7824,2e68e89ec,0.5617177578837296,0.5648136264582277,-0.6045318253369142,29,11,17,Astana Anyar,2.0,3.0,35.2880658436214,156.0
7825,2e6999fb4,0.9524536301301314,0.2888218915905746,-0.09702575632262311,29,11,0,,,,,
7826,2e699a6b4,0.9513919574020955,0.30081819631850354,-0.06604359283300226,29,11,16,,,,,
7827,2e68e88d4,0.5502330806669056,0.5631780949012598,-0.6165014114851598,24,11,4,N11 Soekarno-Hatta,6.0,4.0,48.84856943475227,105.0
7828,2e698ebac,0.9770798323967389,0.2040098171314477,0.0607864757783675,28,11,11,,,,,
7829,2e698de8c,0.9839547865967477,0.17830601039331323,0.006320173333721811,25,11,12,Narogong Raya,7.0,4.0,60.49736967957915,56.0
7830,2e68e84e4,0.530575055876251,0.5694226928786108,-0.6278916362851032,28,11,18,Gerbang Tol Buah Batu,4.0,4.0,49.589490968801314,38.0
7831,2e68e8bbc,0.5636935911670792,0.5535393838638596,-0.6130609152350038,29,11,6,KH Wahid Hasyim,7.0,3.0,36.31386861313869,237.0
7832,2e69ebbb4,0.9916475426419126,0.03731620513363642,-0.12346113561230664,24,11,17,,,,,
7833,2e698d52c,0.9950384575091138,0.09941105501390354,-0.0039887615755205665,25,11,20,,,,,
7834,2e68e6604,0.5831784388650094,0.5794924954596915,-0.5692902213712001,27,11,8,Sukajadi,2.0,2.0,24.76990796318527,380.0
7835,2e698eb04,0.9769247886971133,0.20397744471339213,0.06333371359154356,28,11,13,,,,,
7836,2e69ec084,0.9952244370808163,0.016882605801166493,-0.09614206914007395,23,11,15,,,,,
7837,2e69c5e94,0.946532121317947,-0.011866202415938337,-0.3223912786561869,29,11,15,Pahlawan,2.0,4.0,51.29642606867554,32.0
7838,2e68e8eac,0.5555384376246889,0.5553039809129265,-0.6188816794055029,29,11,21,,,,,
7839,2e68e813c,0.5308888430746829,0.5869385303943524,-0.6112775129491863,24,11,17,Sekejati,1.0,4.0,88.35766423357664,146.0
7840,2e68e81a4,0.5257939661487033,0.5917841368081462,-0.6110091984445516,23,11,13,N11 Soekarno-Hatta,6.0,3.0,14.737793851717909,32.0
7841,2e6985454,0.9552247175231007,0.29583474221295997,0.005248269496128496,26,11,13,Perjuangan,2.0,3.0,70.26831036983322,32.0
7842,2e68e8c7c,0.5618724804470452,0.5484946535227814,-0.6192357634804443,26,11,11,KH Wahid Hasyim,7.0,4.0,61.14551083591332,70.0
7843,2e69ebf24,0.9940914971146373,0.022730899370968612,-0.10613859608156662,27,11,19,,,,,
7844,2e69c5ef4,0.9457640281713748,-0.009066595043132642,-0.3247278858850572,26,11,20,Pahlawan,2.0,3.0,39.475774424146145,66.0
7845,2e698fad4,0.9707625900089749,0.23886848924412948,0.023703136612993163,24,11,19,N1 Sultan Hasanudin,2.0,2.0,43.96032589443854,111.0
7846,2e69927f4,0.9887306238308917,0.1491787132253019,-0.0125485066609096,23,11,18,,,,,
7847,2e6992894,0.9897657039560118,0.14038283819062164,-0.025622451366058764,25,11,11,Wibawa Mukti 2,2.0,3.0,14.681014604150654,35.0
7848,2e68e642c,0.5773314030680948,0.5770877489603085,-0.5776315270406811,28,11,14,Layang Pasupati,6.0,3.0,44.9,15.0
7849,2e68e8c1c,0.5559969333523588,0.5524827889785449,-0.6209912865614633,26,11,1,Indrayasa,2.0,4.0,82.54189944134079,35.0
7850,2e698e8a4,0.9771357506262006,0.2100503796303863,0.03293270206500127,23,11,18,,,,,
7851,2e698c34c,0.9845161522795071,0.17241058535691725,0.03166284822374201,25,11,18,Exit Bekasi Barat/Pekayon,4.0,3.0,26.547987616099068,90.0
7852,2e698c33c,0.9839167997559569,0.17530078102889277,0.03431278666410532,28,11,3,KH Noer Ali,1.0,4.0,54.62046204620462,11.0
7853,2e69e8e74,0.9913295434763352,-0.05047967604466299,-0.1213158626784923,23,11,9,,,,,
7854,2e69ea5b4,0.9876772584572592,0.04008516887722006,-0.15128388004819696,26,11,11,,,,,
7855,2e698d0d4,0.9908532946914006,0.13457527834816807,0.009962070904657762,28,11,22,,,,,
7856,2e699ae54,0.9474065066983293,0.3181330523894252,-0.03481769726813996,28,11,8,Cibarusah Raya,7.0,3.0,46.178786475220015,105.0
7857,2e69c42a4,0.9554908233421219,0.002114112445205283,-0.2950132489186936,25,11,11,,,,,
7858,2e68e7d24,0.5538672975657185,0.5839383950497855,-0.5935039742696997,27,11,16,Jenderal Ahmad Yani,7.0,3.0,46.61733615221988,74.0
7859,2e698d0cc,0.990450809561387,0.13749907191586616,0.010059774424339364,23,11,17,Ratna,2.0,2.0,25.29748788012341,74.0
7860,2e68e5dcc,0.5946978343115816,0.5536622191976354,-0.5829173465408832,26,11,4,,,,,
7861,2e698daac,0.9888502069621681,0.14621287751099268,0.028232297831256966,28,11,14,,,,,
7862,2e699a1cc,0.9518545301461816,0.2947909893707539,-0.08409058226700517,27,11,19,Cibarusah Raya,7.0,3.0,32.158054711246194,52.0
7863,2e69901d4,0.9627290274968463,0.2703369632046928,-0.00841106058956035,24,11,18,,,,,
7864,2e698fac4,0.9699886226381106,0.24171791391925013,0.02635378612547446,27,11,20,,,,,
7865,2e698d654,0.991291158555868,0.13165618962762743,-0.002913194414899794,27,11,7,Jati Mekar,2.0,4.0,29.821428571428566,6.0
7866,2e698cf94,0.9894597628319398,0.14033944521070243,0.03569618823507318,27,11,18,Arah Bintara/Cilincing/Tanjung Priok/Bogor,2.0,3.0,35.85118376550168,82.0
7867,2e698d1bc,0.991427675891835,0.12869772478906372,0.022540166588402594,25,11,17,Jatibening,2.0,3.0,18.37237977805178,86.0
7868,2e68e7bdc,0.5508053216512017,0.6017590982986497,-0.5783593046329524,25,11,14,PHH Mustofa,6.0,3.0,13.739468567725204,38.0
7869,2e69ef49c,0.9932440013631604,-0.06821473292815082,-0.09387813359691062,28,11,18,N6 Cinangka Raya,6.0,3.0,37.8101402373247,74.0
7870,2e69c42ac,0.9547294942386425,0.002112427933650339,-0.2974678646157448,27,11,11,Achmad Adnawijaya,2.0,4.0,66.29979035639413,296.0
7871,2e698d7ac,0.990898538971961,0.1345814233160283,-0.0028153084138395077,26,11,17,Jati Mekar,2.0,2.0,26.351351351351354,38.0
7872,2e698fe74,0.9651198872586833,0.2618062483348112,-0.0010447730076628828,27,11,18,Exit 24: Cibitung/Kws Industri,4.0,4.0,47.7088948787062,38.0
7873,2e68e86b4,0.5331957956053823,0.5825205541193159,-0.6134916850107005,29,11,10,N11 Soekarno-Hatta,6.0,4.0,27.123695976155,68.0
7874,2e69ea664,0.9860753967743474,0.04002015685479306,-0.16141158236517897,26,11,13,Cilangkap Tapos,1.0,4.0,69.16909620991254,32.0
7875,2e698c14c,0.9840489473399385,0.16933634287143579,0.05452405177613215,27,11,20,N1 Jenderal Sudirman,6.0,4.0,72.03808180535967,108.0
7876,2e69ee61c,0.9982901137774521,-0.015460174471700972,-0.05637226037251192,28,11,13,,,,,
7877,2e69e8b74,0.9914709017134838,-0.0710310328487324,-0.10927050575472502,28,11,12,,,,,
7878,2e6984f9c,0.9407072018056483,0.3376830571102855,0.03225078931807822,28,11,7,,,,,
7879,2e6984fb4,0.9418459821924721,0.33495434899540183,0.027050506778324115,25,11,19,,,,,
7880,2e699a1bc,0.9511895997082083,0.2976667663229455,-0.08144225950806863,27,11,19,Cibarusah Raya,7.0,3.0,25.160829163688348,72.0
7881,2e69eb60c,0.9923988786505004,0.07259249445185845,-0.09937200512461453,28,11,10,,,,,
7882,2e68e6b5c,0.5983227795800036,0.5945411173019254,-0.53715054805244,24,11,14,Dr Setiabudi,7.0,3.0,35.66698202459792,46.0
7883,2e69855c4,0.9569193650080501,0.290176080344736,0.010157325846675275,27,11,3,,,,,
7884,2e698e71c,0.9793422116848465,0.20146660807902173,0.017321611973691073,29,11,8,Jatimulya - Pengasinan,2.0,3.0,65.58922558922558,123.0
7885,2e68e862c,0.5469897836593718,0.5732799691359145,-0.6100428292831566,23,11,0,,,,,
7886,2e68e7d6c,0.5500792986439832,0.5833929805834351,-0.5975494920166189,29,11,13,Gatot Subroto,2.0,4.0,51.193633952254636,51.0
7887,2e69c43ec,0.9589176455354351,-0.014850426643887879,-0.2832956298802931,25,11,20,,,,,
7888,2e6984e2c,0.9438751223757545,0.32940731700653986,0.02430170493416957,29,11,20,N1 RE Martadinata,6.0,4.0,63.99769585253456,30.0
7889,2e68e625c,0.5627935041521137,0.5726340781575014,-0.5961154957027146,28,11,20,Dalem Kaum,1.0,3.0,23.427529626253417,94.0
7890,2e69ecbd4,0.9935936412578601,0.07562804039347093,-0.08397663697832983,27,11,21,,,,,
7891,2e698ebf4,0.975509052858174,0.2127158850547194,0.05598249759644253,28,11,19,,,,,
7892,2e68e8ac4,0.5734102573142373,0.5499020355827047,-0.6072959970795277,24,11,8,N11 Soekarno-Hatta,6.0,3.0,45.80645161290322,39.0
7893,2e69eec6c,0.9961064382745954,-0.02424393760077085,-0.08475963141442627,28,11,17,,,,,
7894,2e698c774,0.9852379902113378,0.15758702700761343,0.06687624064812266,24,11,22,,,,,
7895,2e698dbcc,0.9873612888617612,0.15792664477011742,0.013298876978714111,28,11,15,,,,,
7896,2e6992dac,0.9928193240429257,0.11104056980269057,-0.044494737496044726,25,11,11,Hankam Raya,2.0,3.0,38.29592304168575,35.0
7897,2e68e81d4,0.5216868466974479,0.5977683357457935,-0.6087001320540172,28,11,15,N11 Soekarno-Hatta,6.0,2.0,40.999099909991,114.0
7898,2e68dd38c,0.5157736198047116,0.6237824107870366,-0.5872589523423697,28,11,19,,,,,
7899,2e69852ec,0.9470363544789899,0.3211247074775059,0.0010322512442244693,28,11,10,,,,,
7900,2e6993514,0.9905762263799001,0.10487370063452377,-0.08809226212430482,28,11,18,Kranggan Raya,2.0,3.0,46.51629072681704,932.0
7901,2e698c324,0.9833917186607403,0.17820397481340905,0.034410333188988236,24,11,10,Mayor Madmuin Hasibuan,6.0,4.0,85.9402460456942,35.0
7902,2e68e695c,0.5930585929268456,0.585832653544779,-0.5523419297829135,28,11,20,Dr Setiabudi,7.0,3.0,52.732582394659985,31.0
7903,2e68e65e4,0.5804682266267981,0.5802232486694144,-0.5713121909956508,25,11,20,,,,,
7904,2e698eba4,0.9764674584870681,0.20689243483166225,0.060883683571482564,28,11,3,Perjuangan,2.0,3.0,60.80621661000486,402.0
7905,2e69ec614,0.9957305620101585,0.04629862121225192,-0.07985665628348261,23,11,7,,,,,
7906,2e68e686c,0.5935617067722807,0.5726085423763612,-0.5655121196324584,23,11,6,Prof Dr Surya Sumantri,2.0,4.0,23.7454100367197,30.0
7907,2e698dbb4,0.9873245177710314,0.15792076330094396,0.01585336325981489,28,11,21,Pulo Ribung,2.0,3.0,33.42884431709648,36.0
7908,2e69c5fd4,0.9442570508773698,0.002089256677264712,-0.32920245575467505,29,11,9,N9 Jalan Raya Pajajaran,6.0,4.0,69.42010846891948,64.0
7909,2e68ef54c,0.5776890249005483,0.5474795642023461,-0.6054267233037064,28,11,14,Holis,2.0,3.0,52.44791666666666,44.0
7910,2e6992a84,0.9940309380602825,0.10820679593931495,-0.013920613906805792,29,11,16,Hankam Raya,2.0,4.0,59.38356164383561,280.0
7911,2e68e6f6c,0.5801962393961929,0.5868571113871877,-0.5647752248503838,29,11,11,,,,,
7912,2e68e89ec,0.5617177578837296,0.5648136264582277,-0.6045318253369142,29,11,9,Astana Anyar,2.0,3.0,35.2880658436214,156.0
7913,2e699a954,0.9522147077549474,0.3041749303492002,-0.02765433206966554,29,11,4,,,,,
7914,2e6996624,0.9695959226952554,0.20543650431534607,-0.13296461705065404,29,11,18,,,,,
7915,2e699283c,0.9903819866381571,0.1374895175917349,-0.015496873718563953,29,11,11,,,,,
7916,2e698fe5c,0.9635558726801795,0.26750171457941874,0.0017067280418408253,28,11,21,,,,,
7917,2e68e6f1c,0.5822317311826476,0.5889159713882354,-0.5605213553897018,28,11,18,Ciumbuleuit,2.0,4.0,12.835249042145595,72.0
7918,2e698ebac,0.9770798323967389,0.2040098171314477,0.0607864757783675,29,11,19,,,,,
7919,2e699ae64,0.9475627881766834,0.31818553071144345,-0.02971078101812672,29,11,9,,,,,
7920,2e69c6abc,0.9648331936822504,0.007827124341699788,-0.2627463501049035,27,11,17,N8 Jalan Raya Bogor,6.0,4.0,72.88056206088993,96.0
7921,2e699a1d4,0.9516459954552692,0.29472640581737963,-0.08663858867686622,29,11,18,Cibarusah Raya,7.0,4.0,64.40809968847351,60.0
7922,2e698e49c,0.9730291306870178,0.23030455135336317,0.013195622773952089,26,11,18,Lambang Jaya,2.0,4.0,68.15618221258136,32.0
7923,2e698cfc4,0.989959940931853,0.13743092720808062,0.03304626449281801,24,11,20,KH Noer Ali,7.0,2.0,31.89041095890411,52.0
7924,2e6992894,0.9897657039560118,0.14038283819062164,-0.025622451366058764,29,11,11,Wibawa Mukti 2,2.0,3.0,14.681014604150654,35.0
7925,2e69e994c,0.9872862038956998,-0.015289760716926786,-0.15821559598989535,27,11,15,,,,,
7926,2e698e484,0.9737061672742685,0.22743077878446966,0.013097353684763637,28,11,18,Lambang Jaya,2.0,3.0,63.472454090150244,78.0
7927,2e69c4234,0.9590975132047359,-0.006365228204353323,-0.28300431804903287,27,11,19,,,,,
7928,2e699214c,0.9851504604163792,0.16952589258488623,-0.027194523064277932,25,11,15,Narogong Raya,2.0,2.0,26.617222908941084,4.0
7929,2e698c844,0.9884923561398593,0.13722719013713378,0.06365186674510287,28,11,19,I Gusti Ngurah Rai,2.0,3.0,55.567567567567565,70.0
7930,2e69e8e04,0.9916338938921289,-0.04463279757404228,-0.12112032804219425,29,11,8,Muhtar Raya,1.0,3.0,41.80845892075838,114.0
7931,2e699ae54,0.9474065066983293,0.3181330523894252,-0.03481769726813996,24,11,12,Cibarusah Raya,7.0,3.0,46.178786475220015,105.0
7932,2e6984c7c,0.9371149944605067,0.34894792601277885,0.007129662591222893,26,11,22,Jalan Raya Lemah Abang,7.0,4.0,70.61361457334611,152.0
7933,2e698bb1c,0.9819894264439528,0.1570674251335149,0.10500757265171194,27,11,20,,,,,
7934,2e699a1a4,0.9513852397208622,0.2977279902155826,-0.07889340583006521,28,11,13,Cibarusah Raya,7.0,3.0,52.30969420949903,37.0
7935,2e698de8c,0.9839547865967477,0.17830601039331323,0.006320173333721811,24,11,4,Narogong Raya,7.0,4.0,60.49736967957915,56.0
7936,2e698bff4,0.9797403106371151,0.18651877710131573,0.07293606447649167,26,11,3,,,,,
7937,2e698b944,0.9827218329635348,0.163140353531482,0.08742439056930129,27,11,9,Pejuang,2.0,3.0,55.762081784386616,44.0
7938,2e699019c,0.9642153776005437,0.26462034425611825,-0.0162720313548862,23,11,16,Jalan Jawa,2.0,4.0,85.2545502505935,62.0
7939,2e698c1ec,0.9808639676420662,0.18673269412419347,0.05510696804020609,25,11,19,,,,,
