s2parent,s2token_15,date,hour,Type,SubType,N_Alerts,Road_Type,Reliability
2e698e65,2e698e64c,2020-11-14,18,{'JAM'},{'JAM_HEAVY_TRAFFIC'},67,{2},5.0
2e698e65,2e698e64c,2020-11-15,14,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},57,{2},5.0
2e698e65,2e698e64c,2020-11-20,19,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},62,{2},5.0
2e698e65,2e698e654,2020-09-01,5,{'JAM'},{'JAM_HEAVY_TRAFFIC'},43,{2},5.0
2e698e65,2e698e654,2020-09-01,18,{'JAM'},{'JAM_HEAVY_TRAFFIC'},62,{2},5.0
2e698e65,2e698e654,2020-09-02,7,{'JAM'},"{'JAM', 'JAM_STAND_STILL_TRAFFIC'}",74,{2},5.0
2e698e65,2e698e654,2020-09-02,11,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},86,{2},5.674418604651163
2e698e65,2e698e654,2020-09-03,10,{'JAM'},{'JAM_HEAVY_TRAFFIC'},60,{2},5.0
2e698e65,2e698e654,2020-09-05,11,{'JAM'},{'JAM_HEAVY_TRAFFIC'},44,{2},5.0
2e698e65,2e698e654,2020-09-06,16,{'JAM'},{'JAM_HEAVY_TRAFFIC'},24,{2},5.666666666666667
2e698e65,2e698e654,2020-09-07,16,{'JAM'},{'JAM_MODERATE_TRAFFIC'},10,{2},5.0
2e698e65,2e698e654,2020-09-11,16,{'JAM'},{'JAM_HEAVY_TRAFFIC'},54,{2},5.0
2e698e65,2e698e654,2020-09-16,16,{'JAM'},{'JAM_MODERATE_TRAFFIC'},57,{2},5.0
2e698e65,2e698e654,2020-09-18,21,{'JAM'},{'JAM_HEAVY_TRAFFIC'},18,{2},5.0
2e698e65,2e698e654,2020-09-22,6,{'JAM'},{'JAM_HEAVY_TRAFFIC'},64,{2},5.0
2e698e65,2e698e654,2020-09-22,9,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},62,{2},5.0
2e698e65,2e698e654,2020-09-23,7,{'JAM'},{'JAM_HEAVY_TRAFFIC'},60,{2},5.0
2e698e65,2e698e654,2020-09-25,3,{'JAM'},{'JAM_MODERATE_TRAFFIC'},12,{2},5.0
2e698e65,2e698e654,2020-09-25,13,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},14,{2},5.0
2e698e65,2e698e654,2020-09-25,15,{'JAM'},{'JAM_MODERATE_TRAFFIC'},12,{2},5.0
2e698e65,2e698e654,2020-09-25,20,{'JAM'},{'JAM_MODERATE_TRAFFIC'},12,{2},5.0
2e698e65,2e698e654,2020-09-26,15,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},60,{2},5.533333333333333
2e698e65,2e698e654,2020-09-29,20,{'WEATHERHAZARD'},{'HAZARD_ON_ROAD_POT_HOLE'},513,{2},5.7894736842105265
2e698e65,2e698e654,2020-09-30,22,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},62,{2},5.0
2e698e65,2e698e654,2020-10-01,6,{'JAM'},{'JAM_HEAVY_TRAFFIC'},64,{2},5.0
2e698e65,2e698e654,2020-10-03,17,{'JAM'},{'JAM_HEAVY_TRAFFIC'},62,{2},6.0
2e698e65,2e698e654,2020-10-04,15,"{'JAM', 'WEATHERHAZARD'}","{'JAM_STAND_STILL_TRAFFIC', 'HAZARD_ON_ROAD_POT_HOLE'}",557,{2},8.202872531418313
2e698e65,2e698e654,2020-10-07,15,{'JAM'},{'JAM_MODERATE_TRAFFIC'},72,{2},5.0
2e698e65,2e698e654,2020-10-08,17,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},16,{2},5.0
2e698e65,2e698e654,2020-10-09,14,{'JAM'},{'JAM_MODERATE_TRAFFIC'},59,{2},5.0
2e698e65,2e698e654,2020-10-09,18,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},60,{2},5.966666666666667
2e698e65,2e698e654,2020-10-10,11,{'JAM'},{'JAM_HEAVY_TRAFFIC'},61,{2},5.0
2e698e65,2e698e654,2020-10-10,17,{'JAM'},{'JAM_HEAVY_TRAFFIC'},60,{2},5.0
2e698e65,2e698e654,2020-10-11,14,{'JAM'},{'JAM'},14,{2},5.0
2e698e65,2e698e654,2020-10-12,15,{'JAM'},{'JAM_MODERATE_TRAFFIC'},16,{2},5.25
2e698e65,2e698e654,2020-10-15,9,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},12,{2},5.0
2e698e65,2e698e654,2020-10-15,10,{'JAM'},"{'JAM_STAND_STILL_TRAFFIC', 'JAM_HEAVY_TRAFFIC'}",78,{2},5.0
2e698e65,2e698e654,2020-10-17,12,{'JAM'},{'JAM_HEAVY_TRAFFIC'},10,{2},5.0
2e698e65,2e698e654,2020-10-18,22,{'WEATHERHAZARD'},{'HAZARD_ON_ROAD_POT_HOLE'},1456,{2},7.589285714285714
2e698e65,2e698e654,2020-10-20,7,{'WEATHERHAZARD'},{'HAZARD_ON_ROAD_POT_HOLE'},204,{2},6.480392156862745
2e698e65,2e698e654,2020-10-21,21,{'WEATHERHAZARD'},{'HAZARD_ON_ROAD_POT_HOLE'},2054,{2},6.317429406037001
2e698e65,2e698e654,2020-10-22,17,"{'JAM', 'WEATHERHAZARD'}","{'HAZARD_ON_SHOULDER_CAR_STOPPED', 'JAM_STAND_STILL_TRAFFIC'}",72,{2},6.291666666666667
2e698e65,2e698e654,2020-10-23,6,{'JAM'},{'JAM_MODERATE_TRAFFIC'},50,{2},5.0
2e698e65,2e698e654,2020-10-23,9,{'JAM'},{'JAM_MODERATE_TRAFFIC'},64,{2},5.0
2e698e65,2e698e654,2020-10-23,14,{'JAM'},{'JAM_HEAVY_TRAFFIC'},16,{2},5.0
2e698e65,2e698e654,2020-10-23,15,{'JAM'},{'JAM_HEAVY_TRAFFIC'},14,{2},5.0
2e698e65,2e698e654,2020-10-25,21,{'WEATHERHAZARD'},{'HAZARD_ON_ROAD_POT_HOLE'},268,{2},7.0
2e698e65,2e698e654,2020-10-26,16,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},20,{2},6.0
2e698e65,2e698e654,2020-10-26,18,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},66,{2},5.0
2e698e65,2e698e654,2020-10-26,19,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},68,{20},5.647058823529412
2e698e65,2e698e654,2020-10-29,12,{'JAM'},{'JAM_HEAVY_TRAFFIC'},12,{2},5.0
2e698e65,2e698e654,2020-10-29,18,{'WEATHERHAZARD'},{'HAZARD_ON_ROAD_POT_HOLE'},1502,{2},9.288948069241012
2e698e65,2e698e654,2020-10-30,14,{'WEATHERHAZARD'},{'HAZARD_ON_ROAD_POT_HOLE'},68,{2},6.176470588235294
2e698e65,2e698e654,2020-11-01,14,{'JAM'},{'JAM_HEAVY_TRAFFIC'},62,{2},5.0
2e698e65,2e698e654,2020-11-01,21,{'WEATHERHAZARD'},{'HAZARD_ON_ROAD_OBJECT'},126,{2},5.9523809523809526
2e698e65,2e698e654,2020-11-02,21,{'WEATHERHAZARD'},{'HAZARD_ON_ROAD_POT_HOLE'},1373,{2},5.862345229424617
2e698e65,2e698e654,2020-11-04,17,{'JAM'},{'JAM_HEAVY_TRAFFIC'},76,{2},5.0
2e698e65,2e698e654,2020-11-06,18,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},58,{2},5.0
2e698e65,2e698e654,2020-11-07,17,{'WEATHERHAZARD'},{'WEATHERHAZARD'},25,{2},5.44
2e698e65,2e698e654,2020-11-08,9,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},10,{2},5.0
2e698e65,2e698e654,2020-11-08,12,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},60,{2},5.0
2e698e65,2e698e654,2020-11-08,16,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},62,{2},5.0
2e698e65,2e698e654,2020-11-09,6,{'WEATHERHAZARD'},{'HAZARD_ON_ROAD_CONSTRUCTION'},1522,{2},9.126149802890932
2e698e65,2e698e654,2020-11-09,7,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},64,{2},5.0
2e698e65,2e698e654,2020-11-09,8,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},108,{2},5.0
2e698e65,2e698e654,2020-11-09,13,{'WEATHERHAZARD'},{'HAZARD_WEATHER'},54,{2},5.592592592592593
2e698e65,2e698e654,2020-11-09,17,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},66,{2},5.0
2e698e65,2e698e654,2020-11-09,20,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},63,{2},5.0
2e698e65,2e698e654,2020-11-10,15,"{'JAM', 'WEATHERHAZARD'}","{'HAZARD_ON_SHOULDER', 'JAM_HEAVY_TRAFFIC'}",130,{2},6.984615384615385
2e698e65,2e698e654,2020-11-11,7,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},64,{2},5.0
2e698e65,2e698e654,2020-11-12,8,{'JAM'},{'JAM'},10,{2},5.0
2e698e65,2e698e654,2020-11-12,10,{'JAM'},{'JAM_HEAVY_TRAFFIC'},61,{2},5.0
2e698e65,2e698e654,2020-11-12,11,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},60,{2},5.0
2e698e65,2e698e654,2020-11-12,14,"{'JAM', 'WEATHERHAZARD'}","{'HAZARD_ON_ROAD_POT_HOLE', 'JAM_HEAVY_TRAFFIC'}",294,{2},6.122448979591836
2e698e65,2e698e654,2020-11-12,18,{'JAM'},{'JAM_HEAVY_TRAFFIC'},52,{2},6.8076923076923075
2e698e65,2e698e654,2020-11-12,19,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},68,{2},5.0
2e698e65,2e698e654,2020-11-12,20,{'WEATHERHAZARD'},{'HAZARD_ON_ROAD_CONSTRUCTION'},1670,{2},8.252694610778443
2e698e65,2e698e654,2020-11-15,18,"{'JAM', 'WEATHERHAZARD'}","{'JAM_STAND_STILL_TRAFFIC', 'HAZARD_ON_ROAD_POT_HOLE'}",298,{2},6.201342281879195
2e698e65,2e698e654,2020-11-15,20,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},60,{2},5.0
2e698e65,2e698e654,2020-11-17,16,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},10,{2},5.0
2e698e65,2e698e654,2020-11-18,10,{'JAM'},{'JAM_HEAVY_TRAFFIC'},60,{2},5.0
2e698e65,2e698e654,2020-11-19,18,{'JAM'},{'JAM_MODERATE_TRAFFIC'},60,{2},5.0
2e698e65,2e698e654,2020-11-21,21,"{'JAM', 'WEATHERHAZARD'}","{'HAZARD_ON_ROAD_CONSTRUCTION', 'JAM_HEAVY_TRAFFIC'}",526,{2},6.482889733840304
2e698e67,2e698e664,2020-11-11,10,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},66,{1},5.878787878787879
2e698e67,2e698e674,2020-09-29,16,{'JAM'},{'JAM'},65,{1},5.0
2e698e67,2e698e67c,2020-11-11,10,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},122,{1},5.0
2e698e67,2e698e67c,2020-11-11,11,{'JAM'},{'JAM'},62,{1},5.0
2e698e69,2e698e68c,2020-09-11,18,{'JAM'},{'JAM_HEAVY_TRAFFIC'},18,{2},5.0
2e698e69,2e698e68c,2020-10-07,16,{'JAM'},{'JAM'},62,{1},5.0
2e698e69,2e698e68c,2020-10-08,8,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},66,{2},5.454545454545454
2e698e69,2e698e68c,2020-10-09,19,{'JAM'},{'JAM_HEAVY_TRAFFIC'},62,{2},5.0
2e698e69,2e698e68c,2020-10-19,9,{'JAM'},{'JAM_HEAVY_TRAFFIC'},12,{2},5.0
2e698e69,2e698e68c,2020-11-02,17,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},130,{2},5.0
2e698e69,2e698e68c,2020-11-06,19,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},146,{2},5.684931506849315
2e698e69,2e698e69c,2020-10-02,8,{'JAM'},{'JAM_HEAVY_TRAFFIC'},22,{2},5.0
2e698e69,2e698e69c,2020-10-08,9,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},120,{2},5.0
2e698e69,2e698e69c,2020-11-02,19,{'JAM'},"{'JAM_STAND_STILL_TRAFFIC', 'JAM_HEAVY_TRAFFIC'}",154,{2},5.376623376623376
2e698e69,2e698e69c,2020-11-06,19,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},179,{2},5.418994413407821
2e698e69,2e698e69c,2020-11-06,20,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},155,{2},6.529032258064516
2e698e69,2e698e69c,2020-11-09,17,{'JAM'},{'JAM_HEAVY_TRAFFIC'},64,{2},5.0
2e698e6b,2e698e6a4,2020-11-05,7,{'JAM'},{'JAM'},33,{20},5.0
2e698e6d,2e698e6d4,2020-10-15,22,{'JAM'},{'JAM'},64,{1},5.0
2e698e6f,2e698e6f4,2020-09-21,14,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},10,{2},5.0
2e698e6f,2e698e6f4,2020-09-25,9,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},22,{2},5.0
2e698e6f,2e698e6f4,2020-09-25,10,{'JAM'},{'JAM_MODERATE_TRAFFIC'},10,{2},5.0
2e698e6f,2e698e6f4,2020-10-06,19,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},56,{2},5.214285714285714
2e698e6f,2e698e6f4,2020-10-07,14,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},60,{2},5.0
2e698e6f,2e698e6f4,2020-10-09,18,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},64,{2},5.0
2e698e6f,2e698e6f4,2020-10-19,10,{'JAM'},{'JAM_MODERATE_TRAFFIC'},14,{2},5.0
2e698e6f,2e698e6f4,2020-10-28,17,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},62,{2},5.0
2e698e6f,2e698e6f4,2020-11-02,18,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},60,{2},5.0
2e698e6f,2e698e6f4,2020-11-04,17,{'JAM'},{'JAM_MODERATE_TRAFFIC'},34,{2},5.0
2e698e6f,2e698e6f4,2020-11-06,18,{'JAM'},{'JAM_HEAVY_TRAFFIC'},62,{2},5.0
2e698e6f,2e698e6f4,2020-11-09,17,{'JAM'},{'JAM_HEAVY_TRAFFIC'},100,{2},5.96
2e698e6f,2e698e6f4,2020-11-09,19,{'JAM'},{'JAM'},61,{1},5.0
2e698e6f,2e698e6f4,2020-11-12,7,{'JAM'},{'JAM_MODERATE_TRAFFIC'},30,{2},5.0
2e698e6f,2e698e6f4,2020-11-12,12,{'JAM'},{'JAM_HEAVY_TRAFFIC'},26,{2},5.0
2e698e6f,2e698e6f4,2020-11-14,12,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},65,{2},5.0
2e698e6f,2e698e6f4,2020-11-14,13,{'JAM'},{'JAM_MODERATE_TRAFFIC'},13,{1},5.0
2e698e6f,2e698e6f4,2020-11-19,9,{'JAM'},{'JAM_MODERATE_TRAFFIC'},60,{2},5.0
2e698e71,2e698e704,2020-09-03,15,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},56,{2},7.0
2e698e71,2e698e704,2020-09-04,7,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},60,{2},5.983333333333333
2e698e71,2e698e704,2020-09-04,16,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},58,{2},5.0
2e698e71,2e698e704,2020-09-04,20,{'JAM'},{'JAM_HEAVY_TRAFFIC'},112,{2},5.0
2e698e71,2e698e704,2020-09-05,11,{'JAM'},"{'JAM_STAND_STILL_TRAFFIC', 'JAM_HEAVY_TRAFFIC'}",171,{2},5.3391812865497075
2e698e71,2e698e704,2020-09-09,18,{'JAM'},{'JAM_HEAVY_TRAFFIC'},68,{2},5.0
2e698e71,2e698e704,2020-09-11,14,{'JAM'},{'JAM_HEAVY_TRAFFIC'},48,{2},5.583333333333333
2e698e71,2e698e704,2020-09-12,11,{'JAM'},{'JAM_MODERATE_TRAFFIC'},64,{2},5.0
2e698e71,2e698e704,2020-09-20,19,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},18,{2},5.0
2e698e71,2e698e704,2020-09-22,18,{'JAM'},{'JAM_HEAVY_TRAFFIC'},60,{2},5.0
2e698e71,2e698e704,2020-09-25,10,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},60,{2},5.0
2e698e71,2e698e704,2020-09-25,13,{'JAM'},{'JAM_HEAVY_TRAFFIC'},30,{2},5.0
2e698e71,2e698e704,2020-09-25,16,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},54,{2},5.37037037037037
2e698e71,2e698e704,2020-09-29,17,{'JAM'},"{'JAM_MODERATE_TRAFFIC', 'JAM_HEAVY_TRAFFIC'}",126,{2},5.0
2e698e71,2e698e704,2020-10-02,18,{'JAM'},{'JAM_HEAVY_TRAFFIC'},34,{2},5.823529411764706
2e698e71,2e698e704,2020-10-05,16,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},62,{2},5.838709677419355
2e698e71,2e698e704,2020-10-09,17,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},62,{2},5.0
2e698e71,2e698e704,2020-10-10,15,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},62,{2},5.0
2e698e71,2e698e704,2020-10-14,17,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},16,{2},5.0
2e698e71,2e698e704,2020-10-15,15,{'JAM'},{'JAM'},8,{2},5.0
2e698e71,2e698e704,2020-10-15,17,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},64,{2},5.96875
2e698e71,2e698e704,2020-10-16,17,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},60,{2},5.0
2e698e71,2e698e704,2020-10-21,17,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},62,{2},5.0
2e698e71,2e698e704,2020-10-22,16,{'JAM'},{'JAM_MODERATE_TRAFFIC'},94,{2},5.382978723404255
2e698e71,2e698e704,2020-10-23,17,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},9,{4},6.0
2e698e71,2e698e704,2020-10-23,18,{'JAM'},{'JAM_HEAVY_TRAFFIC'},50,{2},5.0
2e698e71,2e698e704,2020-10-24,16,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},63,{2},5.682539682539683
2e698e71,2e698e704,2020-10-26,17,{'JAM'},{'JAM'},63,{2},5.0
2e698e71,2e698e704,2020-10-26,18,{'JAM'},{'JAM_HEAVY_TRAFFIC'},22,{2},5.0
2e698e71,2e698e704,2020-10-26,19,{'JAM'},"{'JAM_STAND_STILL_TRAFFIC', 'JAM_HEAVY_TRAFFIC'}",100,{2},5.0
2e698e71,2e698e704,2020-10-30,17,{'JAM'},{'JAM_HEAVY_TRAFFIC'},60,{2},5.8
2e698e71,2e698e704,2020-11-02,16,{'JAM'},{'JAM_HEAVY_TRAFFIC'},8,{2},5.0
2e698e71,2e698e704,2020-11-04,12,{'JAM'},{'JAM_MODERATE_TRAFFIC'},12,{2},5.0
2e698e71,2e698e704,2020-11-04,16,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},31,{4},5.0
2e698e71,2e698e704,2020-11-06,17,{'JAM'},{'JAM'},14,{2},5.0
2e698e71,2e698e704,2020-11-06,18,{'JAM'},{'JAM_HEAVY_TRAFFIC'},129,{2},5.0
2e698e71,2e698e704,2020-11-06,19,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},74,{2},5.4324324324324325
2e698e71,2e698e704,2020-11-07,11,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},30,{2},5.0
2e698e71,2e698e704,2020-11-07,14,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},102,{2},5.0
2e698e71,2e698e704,2020-11-09,9,{'JAM'},{'JAM'},30,{4},5.0
2e698e71,2e698e704,2020-11-09,16,{'JAM'},{'JAM_HEAVY_TRAFFIC'},33,{2},5.0
2e698e71,2e698e704,2020-11-09,17,{'JAM'},"{'JAM_STAND_STILL_TRAFFIC', 'JAM_HEAVY_TRAFFIC'}",92,"{2, 4}",5.478260869565218
2e698e71,2e698e704,2020-11-10,17,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},151,{2},5.562913907284768
2e698e71,2e698e704,2020-11-13,12,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},58,{2},5.0
2e698e71,2e698e704,2020-11-13,19,{'JAM'},{'JAM_MODERATE_TRAFFIC'},44,{2},5.090909090909091
2e698e71,2e698e704,2020-11-13,21,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},62,{4},5.0
2e698e71,2e698e704,2020-11-16,16,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},62,{2},5.0
2e698e71,2e698e70c,2020-09-21,17,{'JAM'},{'JAM_MODERATE_TRAFFIC'},32,{4},5.0
2e698e71,2e698e70c,2020-09-30,7,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},21,{4},5.0
2e698e71,2e698e70c,2020-10-08,17,{'JAM'},{'JAM_HEAVY_TRAFFIC'},34,{4},5.0
2e698e71,2e698e70c,2020-10-20,16,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},28,{4},5.0
2e698e71,2e698e70c,2020-10-21,15,"{'JAM', 'WEATHERHAZARD'}","{'JAM_STAND_STILL_TRAFFIC', 'HAZARD_ON_ROAD_CONSTRUCTION'}",91,{4},5.6923076923076925
2e698e71,2e698e70c,2020-10-26,17,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},31,{4},5.0
2e698e71,2e698e70c,2020-10-26,18,{'JAM'},{'JAM'},31,{4},6.0
2e698e71,2e698e70c,2020-10-27,18,{'JAM'},{'JAM_HEAVY_TRAFFIC'},31,{4},5.0
2e698e71,2e698e70c,2020-11-03,9,{'JAM'},{'JAM_HEAVY_TRAFFIC'},15,{4},5.0
2e698e71,2e698e70c,2020-11-06,9,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},5,{4},5.0
2e698e71,2e698e70c,2020-11-07,9,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},20,{4},5.95
2e698e71,2e698e70c,2020-11-09,9,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},31,{4},5.935483870967742
2e698e71,2e698e70c,2020-11-19,11,"{'JAM', 'ACCIDENT'}","{'JAM_MODERATE_TRAFFIC', 'ACCIDENT_MINOR'}",129,{2},5.341085271317829
2e698e71,2e698e70c,2020-11-20,18,{'JAM'},{'JAM_HEAVY_TRAFFIC'},12,{4},5.0
2e698e71,2e698e71c,2020-09-02,10,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},31,{2},5.0
2e698e71,2e698e71c,2020-09-03,15,{'JAM'},"{'JAM', 'JAM_HEAVY_TRAFFIC'}",60,{2},5.516666666666667
2e698e71,2e698e71c,2020-09-04,14,{'JAM'},{'JAM_HEAVY_TRAFFIC'},91,{2},5.0
2e698e71,2e698e71c,2020-09-04,21,{'JAM'},{'JAM_MODERATE_TRAFFIC'},9,{2},5.0
2e698e71,2e698e71c,2020-09-05,11,{'JAM'},{'JAM_HEAVY_TRAFFIC'},62,{2},5.419354838709677
2e698e71,2e698e71c,2020-09-11,8,{'JAM'},{'JAM_HEAVY_TRAFFIC'},10,{2},5.0
2e698e71,2e698e71c,2020-09-11,18,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},75,{2},5.2
2e698e71,2e698e71c,2020-09-15,17,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},93,{2},5.333333333333333
2e698e71,2e698e71c,2020-09-26,11,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},30,{2},5.0
2e698e71,2e698e71c,2020-09-26,14,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},31,{2},5.0
2e698e71,2e698e71c,2020-09-29,17,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},32,{2},5.0
2e698e71,2e698e71c,2020-10-02,18,{'JAM'},{'JAM_HEAVY_TRAFFIC'},30,{2},5.0
2e698e71,2e698e71c,2020-10-06,9,{'JAM'},{'JAM_HEAVY_TRAFFIC'},31,{2},5.967741935483871
2e698e71,2e698e71c,2020-10-07,11,{'JAM'},{'JAM'},5,{2},5.0
2e698e71,2e698e71c,2020-10-10,13,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},21,{2},5.0
2e698e71,2e698e71c,2020-10-10,14,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},44,{2},5.431818181818182
2e698e71,2e698e71c,2020-10-12,17,{'JAM'},"{'JAM', 'JAM_HEAVY_TRAFFIC'}",52,{2},5.980769230769231
2e698e71,2e698e71c,2020-10-14,17,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},33,{2},5.0
2e698e71,2e698e71c,2020-10-15,9,{'JAM'},"{'JAM_MODERATE_TRAFFIC', 'JAM_HEAVY_TRAFFIC'}",62,{2},5.0
2e698e71,2e698e71c,2020-10-15,17,{'JAM'},{'JAM_HEAVY_TRAFFIC'},31,{2},5.0
2e698e71,2e698e71c,2020-10-16,21,{'JAM'},{'JAM'},6,{2},5.0
2e698e71,2e698e71c,2020-10-21,9,{'JAM'},{'JAM_HEAVY_TRAFFIC'},32,{2},5.0
2e698e71,2e698e71c,2020-10-22,16,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},30,{2},5.0
2e698e71,2e698e71c,2020-10-26,16,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},93,{2},5.0
2e698e71,2e698e71c,2020-10-26,19,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},36,{2},5.472222222222222
2e698e71,2e698e71c,2020-10-28,18,{'JAM'},{'JAM_HEAVY_TRAFFIC'},32,{2},5.0
2e698e71,2e698e71c,2020-10-29,14,{'JAM'},{'JAM_MODERATE_TRAFFIC'},31,{2},8.0
2e698e71,2e698e71c,2020-11-02,8,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},60,{2},5.866666666666666
2e698e71,2e698e71c,2020-11-02,19,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},120,{2},5.0
2e698e71,2e698e71c,2020-11-03,8,{'JAM'},{'JAM_HEAVY_TRAFFIC'},31,{2},5.0
2e698e71,2e698e71c,2020-11-05,9,{'JAM'},{'JAM_HEAVY_TRAFFIC'},12,{2},5.0
2e698e71,2e698e71c,2020-11-06,19,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},33,{2},5.454545454545454
2e698e71,2e698e71c,2020-11-07,9,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},96,{2},5.0
2e698e71,2e698e71c,2020-11-07,11,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},33,{2},5.0
2e698e71,2e698e71c,2020-11-07,16,{'JAM'},{'JAM_HEAVY_TRAFFIC'},60,{2},5.933333333333334
2e698e71,2e698e71c,2020-11-09,7,{'JAM'},{'JAM_HEAVY_TRAFFIC'},33,{2},5.0
2e698e71,2e698e71c,2020-11-10,17,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},73,{2},5.3561643835616435
2e698e71,2e698e71c,2020-11-11,12,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},7,{2},5.0
2e698e71,2e698e71c,2020-11-12,7,{'JAM'},{'JAM_MODERATE_TRAFFIC'},17,{2},8.0
2e698e71,2e698e71c,2020-11-16,14,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},16,{2},5.0
2e698e71,2e698e71c,2020-11-17,19,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},32,{2},5.0
2e698e71,2e698e71c,2020-11-18,19,{'JAM'},{'JAM_HEAVY_TRAFFIC'},32,{2},5.0
